5.50,8.75,11.25
S,NY,58,23,2
O,CHI,86,4,7
O,MIA,82,44,38
S,MIA,2,23,39
O,MIA,41,36,11
O,MIA,31,36,12
S,MIA,7,18,5
S,CHI,28,35,21
S,CHI,90,31,35
S,LA,64,45,8
O,MIA,77,13,9
O,NY,20,27,27
O,CHI,92,22,9
O,HOU,11,30,34
S,LA,27,2,29
S,MIA,70,31,10
S,LA,54,9,1
O,CHI,19,35,29
S,NY,95,17,14
O,HOU,98,23,1
S,LA,26,35,40
S,NY,64,8,25
O,MIA,80,9,16
S,NY,98,40,3
O,HOU,53,16,32
S,HOU,30,23,7
O,NY,92,22,29
S,HOU,85,36,31
O,CHI,63,15,27
S,LA,37,4,34
S,NY,45,36,13
S,NY,48,9,33
S,MIA,31,29,25
O,NY,30,15,9
S,LA,96,44,37
S,HOU,62,4,22
S,NY,72,30,28
O,CHI,33,38,21
O,LA,45,11,17
O,HOU,100,16,36
S,CHI,33,35,27
O,HOU,79,10,27
O,CHI,31,10,14
S,NY,18,44,12
O,HOU,98,9,15
S,NY,89,8,36
S,LA,43,22,30
S,NY,49,42,34
S,MIA,4,22,33
O,MIA,11,4,37
O,CHI,69,29,6
S,MIA,86,38,40
O,NY,51,41,11
S,HOU,4,4,16
O,LA,35,1,21
S,LA,76,7,25
S,MIA,38,7,29
O,LA,66,12,37
S,NY,62,41,3
O,LA,35,9,6
S,HOU,3,16,10
O,CHI,17,22,6
S,NY,5,22,34
O,MIA,39,15,36
S,LA,100,36,27
S,HOU,76,42,39
O,MIA,73,13,29
O,LA,89,16,22
S,HOU,52,31,26
S,NY,20,11,29
O,LA,55,10,37
S,LA,65,29,15
S,NY,1,44,30
O,LA,51,5,10
S,MIA,43,13,32
O,LA,40,10,11
O,NY,23,25,6
S,HOU,13,4,13
S,LA,82,7,27
O,HOU,54,6,37
S,HOU,34,5,38
S,LA,21,2,34
O,HOU,16,21,19
S,CHI,63,30,35
S,LA,34,33,16
S,CHI,2,7,36
S,NY,14,8,40
O,NY,49,24,14
S,HOU,25,7,31
S,LA,60,24,28
O,CHI,90,37,20
S,MIA,11,23,19
S,MIA,17,29,12
S,LA,28,5,22
O,LA,27,43,26
O,MIA,59,24,11
S,MIA,74,41,16
S,CHI,34,30,3
O,CHI,59,43,32
O,CHI,8,15,40
O,HOU,28,28,7
S,LA,84,10,31
O,NY,40,22,16
O,NY,70,17,32
S,CHI,100,41,34
S,MIA,96,20,16
S,HOU,27,13,11
S,NY,47,10,9
S,NY,40,24,1
O,CHI,75,10,37
S,LA,46,8,3
S,CHI,64,25,3
O,CHI,44,2,35
S,LA,74,4,18
O,LA,56,10,34
S,LA,38,45,19
S,LA,17,8,18
O,HOU,51,8,20
O,MIA,90,22,11
O,NY,7,32,3
S,NY,67,5,24
S,HOU,67,13,37
S,LA,54,34,3
S,HOU,70,33,36
S,NY,76,24,15
S,CHI,92,45,16
S,NY,70,22,8
O,MIA,66,28,4
O,CHI,25,36,13
O,MIA,39,19,18
S,HOU,89,18,1
O,HOU,49,5,26
S,CHI,1,41,31
O,CHI,99,21,35
O,CHI,98,36,39
O,CHI,80,27,4
O,NY,61,20,10
O,HOU,7,19,3
O,CHI,43,16,11
O,MIA,49,25,33
O,HOU,58,13,39
O,HOU,69,43,27
S,MIA,51,25,37
S,HOU,3,32,32
S,MIA,89,21,7
O,MIA,37,43,1
O,LA,59,19,21
O,NY,64,13,38
S,NY,89,16,13
S,HOU,49,36,18
O,LA,57,43,33
S,LA,17,24,12
S,LA,70,10,39
O,MIA,7,38,8
S,MIA,88,18,5
O,MIA,42,38,7
S,HOU,12,33,14
S,LA,36,23,37
S,NY,32,18,27
S,CHI,95,10,18
S,CHI,99,40,5
S,HOU,83,6,3
S,NY,37,31,23
S,NY,21,1,13
O,LA,57,11,11
S,MIA,49,18,25
S,MIA,72,12,31
O,LA,88,15,37
S,MIA,99,13,32
S,CHI,82,45,2
S,HOU,19,35,15
S,CHI,30,1,2
O,HOU,78,22,37
S,NY,60,36,2
O,MIA,32,39,3
O,CHI,24,4,37
O,CHI,21,2,4
S,HOU,91,45,5
O,HOU,32,26,16
S,NY,14,17,29
O,LA,59,25,31
O,CHI,96,17,33
O,MIA,39,27,24
S,CHI,1,31,28
O,CHI,51,39,19
O,MIA,41,28,39
O,LA,62,36,18
S,NY,9,7,21
S,NY,77,32,23
O,NY,94,43,34
O,NY,30,27,20
S,MIA,62,25,6
S,MIA,37,6,6
S,LA,15,10,27
O,CHI,37,23,9
S,CHI,13,27,36
S,HOU,68,27,13
O,NY,27,30,12
O,HOU,72,36,21
O,HOU,75,45,39
O,MIA,77,19,9
S,LA,3,19,2
O,MIA,69,45,5
O,MIA,58,6,36
O,MIA,5,38,5
O,CHI,47,9,35
O,CHI,66,29,16
O,LA,20,45,11
O,LA,23,11,6
S,CHI,81,2,20
S,LA,65,11,11
S,MIA,77,18,25
S,MIA,63,38,1
S,HOU,16,7,23
O,LA,61,1,33
S,HOU,42,31,15
O,MIA,6,11,40
O,CHI,18,19,6
S,HOU,89,25,12
O,LA,73,44,19
S,NY,9,39,21
O,LA,73,25,8
O,HOU,2,7,10
S,LA,69,6,9
O,LA,19,41,13
O,LA,7,9,1
O,NY,10,30,25
S,LA,47,31,19
S,CHI,67,30,29
S,CHI,12,24,15
S,LA,63,41,27
S,LA,41,18,8
S,HOU,83,30,12
O,NY,41,24,31
S,HOU,91,20,39
S,HOU,36,19,3
O,LA,32,30,2
O,HOU,93,11,30
S,MIA,77,2,11
S,NY,33,17,2
O,NY,60,17,27
S,LA,70,6,18
S,NY,11,16,20
S,NY,97,33,16
O,NY,78,27,26
S,CHI,33,34,9
O,LA,73,20,24
S,MIA,99,39,33
O,NY,14,36,8
S,MIA,67,1,29
S,NY,78,10,6
O,MIA,39,3,16
S,CHI,34,30,37
S,HOU,26,38,2
S,CHI,90,22,19
O,NY,59,24,40
O,MIA,52,28,10
O,LA,21,40,7
O,HOU,86,7,20
S,NY,51,33,40
O,HOU,73,4,9
S,MIA,56,32,7
S,NY,69,41,29
O,LA,56,40,7
S,HOU,49,17,10
S,MIA,68,30,20
S,CHI,39,23,19
O,LA,9,33,16
S,CHI,79,3,14
O,NY,13,32,8
O,HOU,76,38,14
O,MIA,93,4,12
S,HOU,74,19,30
O,CHI,83,44,23
O,NY,3,23,22
S,NY,98,36,34
S,HOU,86,5,8
S,NY,72,1,8
O,HOU,35,7,13
O,LA,98,14,18
S,HOU,77,6,11
S,MIA,77,31,19
O,CHI,92,3,11
S,NY,51,26,29
S,CHI,61,37,9
O,CHI,68,11,36
O,CHI,42,44,17
S,LA,73,22,15
S,NY,96,15,38
O,HOU,86,29,23
O,HOU,66,26,39
O,LA,53,27,1
O,CHI,17,8,1
O,CHI,10,26,8
O,CHI,77,43,2
O,NY,22,20,40
S,MIA,21,35,25
O,MIA,61,41,29
S,MIA,90,10,1
O,MIA,69,7,21
O,MIA,70,19,36
S,HOU,75,29,17
S,MIA,36,36,18
S,LA,61,25,27
O,CHI,57,11,7
O,HOU,23,15,40
S,HOU,47,26,32
O,NY,43,21,28
S,LA,35,2,24
O,NY,48,8,10
O,CHI,87,10,32
S,CHI,84,28,20
S,NY,41,25,7
O,NY,53,39,2
O,CHI,29,25,21
O,LA,58,6,36
S,HOU,78,40,3
O,LA,30,3,5
O,CHI,21,11,1
S,MIA,31,41,7
S,HOU,88,3,13
S,LA,7,18,26
O,NY,67,32,34
S,MIA,71,11,37
O,NY,88,7,34
O,CHI,28,32,35
O,HOU,88,22,5
O,HOU,10,25,8
O,MIA,28,41,2
S,NY,8,7,8
S,CHI,18,38,29
S,CHI,70,37,12
S,MIA,4,21,24
O,CHI,29,32,38
S,MIA,86,9,39
S,MIA,1,11,30
O,NY,56,44,27
O,NY,99,9,11
S,MIA,25,17,33
S,CHI,58,30,18
O,CHI,48,21,16
S,NY,29,10,14
S,NY,54,28,13
S,HOU,68,23,40
O,HOU,14,1,19
O,CHI,88,42,4
S,MIA,84,21,37
S,NY,58,40,35
O,MIA,21,3,16
S,NY,50,3,23
O,MIA,98,16,12
S,CHI,46,35,24
S,NY,66,23,20
S,LA,71,15,33
S,HOU,53,13,9
O,MIA,31,13,19
O,MIA,11,23,16
S,NY,18,34,9
O,LA,35,4,32
O,LA,58,44,4
O,NY,7,44,5
O,CHI,81,34,7
S,MIA,2,31,29
O,HOU,89,20,31
S,MIA,87,16,39
S,CHI,67,39,27
O,HOU,7,39,13
S,NY,7,8,34
S,CHI,78,18,10
S,LA,48,38,5
S,HOU,91,24,34
S,MIA,25,35,15
S,NY,55,3,20
O,LA,46,16,32
S,HOU,55,6,25
S,HOU,55,13,34
O,CHI,93,41,16
O,CHI,44,4,14
O,MIA,38,6,6
S,NY,81,44,35
O,MIA,93,29,15
S,MIA,78,25,10
S,HOU,37,16,28
O,HOU,90,19,15
S,MIA,85,2,2
S,MIA,1,6,17
O,NY,27,39,35
O,HOU,19,11,25
O,NY,5,18,18
S,NY,55,20,8
S,LA,61,20,31
O,HOU,35,8,11
S,NY,1,2,3
S,NY,53,27,13
O,LA,8,26,17
S,HOU,88,35,35
S,CHI,86,23,14
O,NY,75,14,38
O,NY,79,34,20
O,NY,73,8,4
O,MIA,47,45,4
S,CHI,8,21,23
S,LA,44,32,27
S,HOU,49,9,2
S,MIA,58,11,10
S,HOU,15,21,37
S,CHI,3,3,35
S,MIA,52,36,22
O,CHI,95,38,7
S,HOU,25,16,29
S,HOU,25,40,34
O,MIA,88,27,17
S,LA,36,38,17
O,NY,7,8,30
S,NY,85,35,39
O,MIA,41,31,16
S,NY,55,2,28
O,HOU,40,15,4
S,NY,13,33,23
O,HOU,15,33,23
O,MIA,26,8,12
S,LA,95,34,20
O,CHI,3,23,26
S,MIA,45,27,34
O,LA,30,16,27
S,MIA,17,9,16
S,CHI,54,16,1
S,HOU,1,38,26
S,CHI,88,38,3
O,LA,19,35,11
O,CHI,58,39,34
O,HOU,88,30,20
S,HOU,79,22,8
O,LA,6,27,28
S,NY,97,24,22
O,LA,78,29,4
S,CHI,53,44,19
O,CHI,63,15,5
O,HOU,83,7,36
O,LA,60,3,2
O,MIA,55,34,40
S,HOU,58,6,19
O,MIA,57,4,37
S,HOU,87,17,18
O,NY,68,31,35
S,NY,82,9,15
O,MIA,28,29,25
O,HOU,62,12,37
O,CHI,94,38,20
S,MIA,74,27,23
S,LA,94,3,16
O,NY,96,13,31
O,HOU,16,42,18
O,HOU,66,10,3
O,NY,44,9,6
S,HOU,4,17,24
S,MIA,82,1,19
S,NY,55,2,25
S,LA,64,7,1
O,NY,13,33,23
O,LA,73,26,35
O,MIA,70,28,26
S,LA,86,30,21
O,HOU,24,38,12
O,LA,87,40,5
S,MIA,1,14,13
O,MIA,68,17,12
O,MIA,38,9,18
O,HOU,1,10,14
S,HOU,52,32,27
S,HOU,100,26,3
O,CHI,60,34,8
O,NY,97,28,26
O,NY,48,2,12
O,LA,93,43,38
O,LA,69,20,28
S,MIA,75,27,4
O,LA,68,17,10
O,LA,78,34,8
S,HOU,3,28,17
O,LA,3,43,17
S,NY,16,18,2
S,LA,38,38,2
S,CHI,10,39,17
O,HOU,32,4,28
S,HOU,96,23,21
O,MIA,37,30,10
S,MIA,94,23,3
S,NY,86,19,15
S,CHI,77,36,4
S,CHI,90,13,15
O,NY,32,4,21
O,CHI,92,17,1
O,LA,56,8,21
O,MIA,65,9,22
S,HOU,28,43,30
O,HOU,89,21,18
S,CHI,53,1,40
O,MIA,53,15,26
O,CHI,36,22,33
O,LA,20,22,26
S,CHI,61,29,8
O,HOU,36,6,12
O,HOU,9,3,1
O,HOU,70,45,29
O,CHI,33,13,27
S,HOU,91,26,37
O,NY,80,23,22
O,CHI,8,8,28
O,CHI,58,45,32
O,HOU,99,21,37
S,MIA,73,24,24
O,NY,29,11,1
S,LA,28,8,28
O,CHI,9,14,6
O,NY,75,40,19
S,HOU,79,20,5
O,MIA,16,30,32
S,MIA,7,29,14
O,CHI,65,5,3
S,LA,48,29,2
S,LA,62,23,19
S,CHI,95,7,29
O,MIA,98,24,33
O,NY,30,34,22
O,HOU,94,17,29
S,LA,6,8,5
S,CHI,43,27,29
O,NY,35,39,5
O,LA,55,36,9
O,NY,47,13,22
S,MIA,9,30,38
O,MIA,70,33,6
S,LA,11,11,31
S,MIA,73,42,36
O,HOU,65,5,32
S,HOU,37,41,6
S,MIA,35,5,40
O,HOU,45,12,35
S,CHI,40,22,3
S,CHI,63,22,7
O,HOU,56,14,40
S,CHI,36,4,18
O,MIA,38,24,23
S,LA,29,31,6
S,HOU,9,42,18
S,NY,33,34,20
S,HOU,30,23,4
S,NY,36,32,32
O,CHI,85,38,25
S,MIA,44,41,34
O,HOU,85,34,25
S,NY,98,35,40
O,MIA,16,31,29
S,HOU,90,38,26
O,MIA,49,2,33
S,LA,77,29,29
O,CHI,86,22,26
S,CHI,50,9,10
O,HOU,90,25,31
O,MIA,70,31,8
S,MIA,69,40,39
O,NY,54,13,32
O,LA,42,24,2
O,HOU,3,22,39
S,LA,36,4,23
S,LA,7,14,20
S,NY,85,25,23
S,CHI,78,21,40
O,HOU,58,4,38
O,LA,97,15,36
O,MIA,36,1,40
S,MIA,26,35,24
S,CHI,11,8,8
O,HOU,94,32,32
S,MIA,97,17,29
S,NY,74,26,33
S,CHI,97,23,14
S,CHI,33,40,39
S,NY,36,25,19
O,HOU,98,44,15
O,LA,60,40,9
S,NY,28,39,5
O,MIA,8,21,26
S,MIA,3,9,15
S,MIA,47,30,3
S,NY,86,4,29
S,LA,96,29,26
O,MIA,80,36,23
